Prop_landscape_lost,cost_needed_for_top_fraction,min_prop_rem,ave_prop_rem,W_prop_rem,ext-1,ext-2,Species 1,Species 2,Species 3,Species 4,Species 5,Species 6,Species 7
0.22544,48013,0.75445,0.81929,0.82658,0.00022,0.04671,0.763,0.853,0.851,0.754,0.837,0.869,0.808
0.22644,47941,0.75323,0.81837,0.82570,0.00022,0.04697,0.762,0.853,0.850,0.753,0.836,0.868,0.807
0.22743,47870,0.75211,0.81750,0.82483,0.00022,0.04722,0.761,0.852,0.849,0.752,0.835,0.867,0.806
0.22843,47801,0.75112,0.81663,0.82399,0.00022,0.04746,0.760,0.851,0.848,0.751,0.834,0.867,0.805
0.22943,47730,0.75007,0.81573,0.82311,0.00022,0.04772,0.759,0.850,0.848,0.750,0.833,0.866,0.804
0.23043,47660,0.74893,0.81484,0.82223,0.00022,0.04797,0.758,0.850,0.847,0.749,0.832,0.866,0.804
0.23142,47588,0.74780,0.81393,0.82135,0.00022,0.04823,0.757,0.849,0.846,0.748,0.831,0.865,0.803
0.23242,47520,0.74682,0.81308,0.82052,0.00022,0.04847,0.756,0.848,0.845,0.747,0.830,0.864,0.802
0.23342,47447,0.74554,0.81214,0.81961,0.00022,0.04874,0.755,0.847,0.844,0.746,0.829,0.863,0.801
0.23442,47376,0.74443,0.81124,0.81873,0.00022,0.04900,0.754,0.847,0.843,0.744,0.828,0.863,0.800
0.23541,47303,0.74318,0.81030,0.81782,0.00022,0.04926,0.753,0.846,0.843,0.743,0.827,0.862,0.799
0.23641,47233,0.74207,0.80940,0.81695,0.00022,0.04952,0.752,0.845,0.842,0.742,0.826,0.861,0.798
0.23741,47162,0.74092,0.80853,0.81610,0.00022,0.04977,0.751,0.844,0.841,0.741,0.825,0.861,0.797
0.23840,47091,0.73969,0.80759,0.81519,0.00022,0.05003,0.750,0.844,0.840,0.740,0.824,0.860,0.797
0.23940,47022,0.73863,0.80672,0.81434,0.00022,0.05028,0.749,0.843,0.839,0.739,0.823,0.859,0.796
0.24040,46948,0.73727,0.80576,0.81341,0.00022,0.05056,0.748,0.842,0.838,0.737,0.822,0.858,0.795
0.24140,46877,0.73613,0.80487,0.81254,0.00022,0.05081,0.747,0.841,0.838,0.736,0.821,0.858,0.794
0.24239,46805,0.73490,0.80394,0.81164,0.00022,0.05108,0.746,0.840,0.837,0.735,0.820,0.857,0.793
0.24339,46734,0.73379,0.80303,0.81076,0.00022,0.05134,0.745,0.840,0.836,0.734,0.819,0.856,0.792
0.24439,46663,0.73257,0.80211,0.80987,0.00022,0.05160,0.744,0.839,0.835,0.733,0.818,0.856,0.791
0.24539,46591,0.73143,0.80121,0.80898,0.00022,0.05186,0.743,0.838,0.834,0.731,0.817,0.855,0.790
0.24638,46518,0.73014,0.80026,0.80807,0.00022,0.05213,0.742,0.837,0.833,0.730,0.816,0.854,0.789
0.24738,46450,0.72916,0.79938,0.80721,0.00022,0.05238,0.741,0.837,0.833,0.729,0.815,0.853,0.788
0.24838,46377,0.72789,0.79845,0.80631,0.00022,0.05265,0.740,0.836,0.832,0.728,0.814,0.853,0.788
0.24938,46306,0.72674,0.79757,0.80545,0.00022,0.05291,0.739,0.835,0.831,0.727,0.813,0.852,0.787
0.25037,46234,0.72555,0.79664,0.80455,0.00022,0.05317,0.738,0.834,0.830,0.726,0.812,0.851,0.786
0.25137,46164,0.72449,0.79578,0.80370,0.00022,0.05342,0.737,0.834,0.829,0.724,0.811,0.851,0.785
0.25237,46092,0.72328,0.79487,0.80282,0.00022,0.05369,0.736,0.833,0.828,0.723,0.810,0.850,0.784
0.25337,46019,0.72203,0.79392,0.80190,0.00022,0.05396,0.735,0.832,0.828,0.722,0.809,0.849,0.783
0.25436,45950,0.72102,0.79306,0.80106,0.00022,0.05421,0.734,0.831,0.827,0.721,0.808,0.848,0.782
0.25536,45876,0.71967,0.79215,0.80017,0.00022,0.05447,0.733,0.831,0.826,0.720,0.807,0.848,0.781
0.25636,45806,0.71854,0.79125,0.79930,0.00022,0.05473,0.732,0.830,0.825,0.719,0.806,0.847,0.780
0.25736,45735,0.71738,0.79037,0.79844,0.00022,0.05499,0.731,0.829,0.824,0.717,0.805,0.846,0.779
0.25835,45664,0.71628,0.78949,0.79758,0.00022,0.05525,0.730,0.828,0.824,0.716,0.804,0.846,0.778
0.25935,45592,0.71504,0.78858,0.79670,0.00022,0.05551,0.729,0.827,0.823,0.715,0.803,0.845,0.777
0.26035,45520,0.71392,0.78771,0.79584,0.00022,0.05577,0.728,0.827,0.822,0.714,0.802,0.844,0.777
0.26135,45450,0.71280,0.78683,0.79499,0.00022,0.05602,0.728,0.826,0.821,0.713,0.801,0.844,0.776
0.26234,45378,0.71165,0.78594,0.79413,0.00022,0.05628,0.727,0.825,0.820,0.712,0.800,0.843,0.775
0.26334,45305,0.71039,0.78501,0.79322,0.00022,0.05655,0.726,0.824,0.820,0.710,0.799,0.842,0.774
0.26434,45234,0.70928,0.78413,0.79236,0.00022,0.05681,0.725,0.824,0.819,0.709,0.798,0.841,0.773
0.26534,45161,0.70800,0.78321,0.79146,0.00022,0.05708,0.724,0.823,0.818,0.708,0.797,0.841,0.772
0.26633,45093,0.70705,0.78237,0.79064,0.00022,0.05733,0.723,0.822,0.817,0.707,0.796,0.840,0.771
0.26733,45020,0.70572,0.78142,0.78972,0.00022,0.05760,0.722,0.821,0.816,0.706,0.795,0.839,0.770
0.26833,44951,0.70472,0.78054,0.78886,0.00022,0.05786,0.721,0.821,0.815,0.705,0.794,0.838,0.770
0.26933,44878,0.70345,0.77962,0.78797,0.00022,0.05813,0.720,0.820,0.815,0.703,0.793,0.838,0.769
0.27032,44809,0.70240,0.77877,0.78714,0.00022,0.05838,0.719,0.819,0.814,0.702,0.792,0.837,0.768
0.27132,44737,0.70120,0.77786,0.78625,0.00022,0.05865,0.718,0.818,0.813,0.701,0.792,0.836,0.767
0.27232,44667,0.70012,0.77698,0.78539,0.00022,0.05891,0.717,0.817,0.812,0.700,0.791,0.836,0.766
0.27332,44595,0.69892,0.77610,0.78454,0.00022,0.05917,0.716,0.817,0.811,0.699,0.790,0.835,0.765
0.27431,44525,0.69779,0.77523,0.78368,0.00022,0.05942,0.715,0.816,0.811,0.698,0.789,0.834,0.764
0.27531,44453,0.69658,0.77432,0.78279,0.00022,0.05969,0.714,0.815,0.810,0.697,0.788,0.833,0.763
0.27631,44382,0.69540,0.77344,0.78194,0.00023,0.05995,0.713,0.814,0.809,0.695,0.787,0.832,0.763
0.27730,44314,0.69436,0.77260,0.78111,0.00023,0.06020,0.713,0.814,0.808,0.694,0.786,0.832,0.762
0.27830,44239,0.69305,0.77165,0.78019,0.00023,0.06048,0.712,0.813,0.807,0.693,0.785,0.831,0.761
0.27930,44169,0.69193,0.77078,0.77934,0.00023,0.06074,0.711,0.812,0.806,0.692,0.784,0.830,0.760
0.28030,44097,0.69072,0.76987,0.77844,0.00023,0.06101,0.710,0.811,0.806,0.691,0.783,0.830,0.759
0.28129,44027,0.68964,0.76900,0.77759,0.00023,0.06127,0.709,0.811,0.805,0.690,0.782,0.829,0.758
0.28229,43953,0.68838,0.76805,0.77667,0.00023,0.06155,0.708,0.810,0.804,0.688,0.781,0.828,0.757
0.28329,43883,0.68722,0.76717,0.77580,0.00023,0.06182,0.707,0.809,0.803,0.687,0.780,0.827,0.756
0.28429,43811,0.68603,0.76628,0.77494,0.00023,0.06208,0.706,0.808,0.802,0.686,0.779,0.827,0.755
0.28528,43743,0.68500,0.76541,0.77408,0.00023,0.06234,0.705,0.807,0.801,0.685,0.778,0.826,0.755
0.28628,43670,0.68374,0.76451,0.77320,0.00023,0.06261,0.704,0.807,0.801,0.684,0.778,0.825,0.754
0.28728,43601,0.68270,0.76365,0.77237,0.00023,0.06287,0.703,0.806,0.800,0.683,0.777,0.824,0.753
0.28828,43531,0.68156,0.76277,0.77150,0.00023,0.06313,0.702,0.805,0.799,0.682,0.776,0.824,0.752
0.28927,43461,0.68050,0.76186,0.77062,0.00023,0.06340,0.701,0.804,0.798,0.681,0.775,0.823,0.751
0.29027,43391,0.67935,0.76099,0.76977,0.00023,0.06366,0.700,0.804,0.797,0.679,0.774,0.822,0.750
0.29127,43321,0.67825,0.76014,0.76893,0.00023,0.06392,0.700,0.803,0.797,0.678,0.773,0.821,0.749
0.29227,43248,0.67703,0.75924,0.76805,0.00023,0.06419,0.699,0.802,0.796,0.677,0.772,0.821,0.748
0.29326,43179,0.67596,0.75837,0.76720,0.00023,0.06445,0.698,0.801,0.795,0.676,0.771,0.820,0.748
0.29426,43109,0.67483,0.75747,0.76632,0.00023,0.06472,0.697,0.800,0.794,0.675,0.770,0.819,0.747
0.29526,43037,0.67360,0.75655,0.76542,0.00023,0.06500,0.696,0.800,0.793,0.674,0.769,0.818,0.746
0.29626,42964,0.67226,0.75561,0.76451,0.00023,0.06528,0.695,0.799,0.792,0.672,0.768,0.818,0.745
0.29725,42892,0.67111,0.75468,0.76359,0.00023,0.06556,0.694,0.798,0.792,0.671,0.767,0.817,0.744
0.29825,42819,0.66984,0.75375,0.76269,0.00023,0.06584,0.693,0.797,0.791,0.670,0.766,0.816,0.743
0.29925,42746,0.66862,0.75283,0.76179,0.00023,0.06612,0.692,0.796,0.790,0.669,0.765,0.815,0.742
0.30025,42675,0.66749,0.75193,0.76090,0.00023,0.06640,0.691,0.796,0.789,0.667,0.764,0.815,0.741
0.30124,42605,0.66632,0.75103,0.76002,0.00023,0.06667,0.690,0.795,0.788,0.666,0.764,0.814,0.740
0.30224,42536,0.66527,0.75017,0.75918,0.00023,0.06693,0.690,0.794,0.787,0.665,0.763,0.813,0.739
0.30324,42461,0.66383,0.74924,0.75828,0.00023,0.06721,0.689,0.793,0.787,0.664,0.762,0.812,0.738
0.30424,42390,0.66266,0.74836,0.75741,0.00023,0.06748,0.688,0.792,0.786,0.663,0.761,0.811,0.737
0.30523,42317,0.66137,0.74743,0.75650,0.00023,0.06776,0.687,0.792,0.785,0.661,0.760,0.811,0.737
0.30623,42243,0.66002,0.74645,0.75555,0.00023,0.06806,0.686,0.791,0.784,0.660,0.759,0.810,0.735
0.30723,42172,0.65885,0.74551,0.75463,0.00023,0.06834,0.685,0.790,0.783,0.659,0.758,0.809,0.734
0.30823,42101,0.65769,0.74459,0.75374,0.00023,0.06862,0.684,0.789,0.782,0.658,0.757,0.808,0.733
0.30922,42033,0.65666,0.74367,0.75284,0.00023,0.06890,0.683,0.788,0.782,0.657,0.756,0.808,0.732
0.31022,41968,0.65587,0.74282,0.75199,0.00023,0.06916,0.682,0.787,0.781,0.656,0.755,0.807,0.731
0.31122,41901,0.65509,0.74195,0.75113,0.00023,0.06943,0.681,0.787,0.780,0.655,0.754,0.806,0.731
0.31221,41834,0.65418,0.74104,0.75024,0.00023,0.06971,0.680,0.786,0.779,0.654,0.753,0.806,0.730
0.31321,41769,0.65336,0.74017,0.74938,0.00023,0.06998,0.679,0.785,0.778,0.653,0.752,0.805,0.729
0.31421,41701,0.65244,0.73926,0.74849,0.00023,0.07026,0.678,0.784,0.777,0.652,0.751,0.804,0.728
0.31521,41636,0.65166,0.73840,0.74763,0.00023,0.07053,0.677,0.783,0.776,0.652,0.750,0.803,0.727
0.31620,41569,0.65078,0.73748,0.74673,0.00023,0.07081,0.676,0.783,0.776,0.651,0.749,0.803,0.726
0.31720,41503,0.64994,0.73659,0.74585,0.00023,0.07108,0.675,0.782,0.775,0.650,0.748,0.802,0.725
0.31820,41435,0.64901,0.73568,0.74495,0.00023,0.07136,0.674,0.781,0.774,0.649,0.747,0.801,0.724
0.31920,41368,0.64817,0.73481,0.74409,0.00023,0.07164,0.673,0.780,0.773,0.648,0.746,0.800,0.723
0.32019,41302,0.64729,0.73388,0.74318,0.00023,0.07192,0.673,0.779,0.772,0.647,0.745,0.799,0.722
0.32119,41236,0.64645,0.73299,0.74229,0.00023,0.07220,0.672,0.778,0.771,0.646,0.744,0.799,0.721
0.32219,41168,0.64553,0.73207,0.74138,0.00023,0.07248,0.671,0.778,0.770,0.646,0.743,0.798,0.720
0.32319,41101,0.64469,0.73115,0.74048,0.00023,0.07277,0.670,0.777,0.769,0.645,0.742,0.797,0.719
0.32418,41034,0.64378,0.73022,0.73956,0.00023,0.07306,0.669,0.776,0.769,0.644,0.741,0.796,0.718
0.32518,40966,0.64286,0.72927,0.73863,0.00023,0.07335,0.668,0.775,0.768,0.643,0.739,0.796,0.717
0.32618,40898,0.64197,0.72834,0.73770,0.00023,0.07365,0.667,0.774,0.767,0.642,0.738,0.795,0.715
0.32718,40833,0.64118,0.72745,0.73682,0.00023,0.07392,0.666,0.773,0.766,0.641,0.737,0.794,0.715
0.32817,40765,0.64031,0.72655,0.73592,0.00023,0.07421,0.665,0.772,0.765,0.640,0.736,0.793,0.714
0.32917,40698,0.63945,0.72565,0.73503,0.00023,0.07449,0.664,0.772,0.764,0.639,0.735,0.793,0.713
0.33017,40631,0.63859,0.72474,0.73413,0.00023,0.07477,0.663,0.771,0.763,0.639,0.734,0.792,0.712
0.33117,40564,0.63764,0.72379,0.73320,0.00023,0.07507,0.662,0.770,0.762,0.638,0.733,0.791,0.711
0.33216,40498,0.63692,0.72290,0.73231,0.00023,0.07535,0.661,0.769,0.761,0.637,0.732,0.790,0.710
0.33316,40429,0.63598,0.72195,0.73137,0.00023,0.07565,0.660,0.768,0.760,0.636,0.731,0.789,0.708
0.33416,40364,0.63514,0.72106,0.73049,0.00024,0.07593,0.659,0.767,0.760,0.635,0.730,0.789,0.708
0.33516,40298,0.63428,0.72014,0.72959,0.00024,0.07622,0.658,0.767,0.759,0.634,0.729,0.788,0.707
0.33615,40229,0.63332,0.71918,0.72864,0.00024,0.07652,0.657,0.766,0.758,0.633,0.728,0.787,0.705
0.33715,40164,0.63246,0.71827,0.72774,0.00024,0.07680,0.656,0.765,0.757,0.632,0.727,0.786,0.704
0.33815,40099,0.63171,0.71742,0.72690,0.00024,0.07707,0.655,0.764,0.756,0.632,0.726,0.786,0.703
0.33915,40030,0.63075,0.71647,0.72596,0.00024,0.07737,0.654,0.763,0.755,0.631,0.725,0.785,0.702
0.34014,39965,0.62991,0.71556,0.72507,0.00024,0.07766,0.653,0.762,0.754,0.630,0.724,0.784,0.701
0.34114,39898,0.62905,0.71465,0.72417,0.00024,0.07795,0.652,0.761,0.753,0.629,0.723,0.783,0.700
0.34214,39831,0.62813,0.71372,0.72325,0.00024,0.07824,0.652,0.761,0.753,0.628,0.721,0.783,0.699
0.34314,39770,0.62741,0.71289,0.72243,0.00024,0.07850,0.651,0.760,0.752,0.627,0.720,0.782,0.698
0.34413,39704,0.62652,0.71199,0.72154,0.00024,0.07879,0.650,0.759,0.751,0.627,0.719,0.781,0.697
0.34513,39637,0.62561,0.71106,0.72063,0.00024,0.07908,0.649,0.758,0.750,0.626,0.718,0.780,0.696
0.34613,39569,0.62479,0.71014,0.71970,0.00024,0.07938,0.648,0.757,0.749,0.625,0.717,0.779,0.695
0.34713,39503,0.62395,0.70924,0.71882,0.00024,0.07966,0.647,0.756,0.748,0.624,0.716,0.779,0.694
0.34812,39438,0.62314,0.70834,0.71793,0.00024,0.07995,0.646,0.756,0.747,0.623,0.715,0.778,0.693
0.34912,39372,0.62227,0.70740,0.71700,0.00024,0.08025,0.645,0.755,0.746,0.622,0.714,0.777,0.692
0.35012,39304,0.62130,0.70645,0.71606,0.00024,0.08055,0.644,0.754,0.746,0.621,0.713,0.776,0.691
0.35111,39240,0.62055,0.70559,0.71520,0.00024,0.08083,0.643,0.753,0.745,0.621,0.712,0.776,0.690
0.35211,39176,0.61981,0.70475,0.71437,0.00024,0.08110,0.642,0.752,0.744,0.620,0.711,0.775,0.689
0.35311,39109,0.61890,0.70383,0.71346,0.00024,0.08139,0.641,0.751,0.743,0.619,0.710,0.774,0.688
0.35411,39043,0.61809,0.70291,0.71254,0.00024,0.08169,0.641,0.750,0.742,0.618,0.709,0.773,0.687
0.35510,38975,0.61712,0.70197,0.71161,0.00024,0.08199,0.640,0.750,0.741,0.617,0.708,0.772,0.686
0.35610,38909,0.61621,0.70103,0.71069,0.00024,0.08229,0.639,0.749,0.740,0.616,0.707,0.772,0.685
0.35710,38844,0.61545,0.70016,0.70982,0.00024,0.08257,0.638,0.748,0.739,0.615,0.706,0.771,0.684
0.35810,38778,0.61457,0.69922,0.70890,0.00024,0.08287,0.637,0.747,0.738,0.615,0.705,0.770,0.683
0.35909,38711,0.61367,0.69829,0.70797,0.00024,0.08317,0.636,0.746,0.738,0.614,0.704,0.769,0.682
0.36009,38647,0.61293,0.69740,0.70707,0.00024,0.08347,0.635,0.745,0.737,0.613,0.703,0.768,0.681
0.36109,38581,0.61210,0.69651,0.70619,0.00024,0.08375,0.634,0.744,0.736,0.612,0.702,0.768,0.680
0.36209,38516,0.61132,0.69561,0.70529,0.00024,0.08405,0.633,0.744,0.735,0.611,0.701,0.767,0.679
0.36308,38448,0.61040,0.69466,0.70435,0.00024,0.08435,0.632,0.743,0.734,0.610,0.700,0.766,0.678
0.36408,38382,0.60950,0.69371,0.70341,0.00024,0.08466,0.631,0.742,0.733,0.609,0.698,0.765,0.677
0.36508,38315,0.60856,0.69275,0.70246,0.00024,0.08497,0.630,0.741,0.732,0.609,0.697,0.765,0.676
0.36608,38251,0.60781,0.69187,0.70160,0.00024,0.08525,0.629,0.740,0.731,0.608,0.696,0.764,0.675
0.36707,38184,0.60690,0.69092,0.70065,0.00024,0.08557,0.629,0.739,0.730,0.607,0.695,0.763,0.674
0.36807,38117,0.60594,0.68997,0.69970,0.00024,0.08588,0.628,0.738,0.729,0.606,0.694,0.762,0.673
0.36907,38050,0.60504,0.68904,0.69878,0.00024,0.08618,0.627,0.737,0.728,0.605,0.693,0.761,0.672
0.37007,37987,0.60428,0.68815,0.69789,0.00024,0.08647,0.626,0.736,0.728,0.604,0.692,0.760,0.671
0.37106,37920,0.60334,0.68721,0.69696,0.00024,0.08678,0.625,0.736,0.727,0.603,0.691,0.760,0.670
0.37206,37855,0.60247,0.68629,0.69605,0.00024,0.08708,0.624,0.735,0.726,0.602,0.690,0.759,0.668
0.37306,37789,0.60167,0.68540,0.69516,0.00024,0.08737,0.623,0.734,0.725,0.602,0.689,0.758,0.667
0.37406,37725,0.60092,0.68452,0.69428,0.00024,0.08766,0.622,0.733,0.724,0.601,0.688,0.757,0.667
0.37505,37660,0.60003,0.68358,0.69335,0.00024,0.08797,0.621,0.732,0.723,0.600,0.687,0.757,0.665
0.37605,37596,0.59922,0.68267,0.69245,0.00024,0.08827,0.620,0.731,0.722,0.599,0.686,0.756,0.664
0.37705,37528,0.59821,0.68167,0.69146,0.00024,0.08860,0.619,0.730,0.721,0.598,0.685,0.755,0.663
0.37805,37460,0.59733,0.68074,0.69053,0.00024,0.08890,0.618,0.729,0.720,0.597,0.684,0.754,0.662
0.37904,37397,0.59648,0.67985,0.68965,0.00024,0.08919,0.617,0.729,0.719,0.596,0.683,0.753,0.661
0.38004,37332,0.59557,0.67891,0.68873,0.00024,0.08950,0.616,0.728,0.718,0.596,0.682,0.752,0.660
0.38104,37267,0.59468,0.67796,0.68779,0.00024,0.08982,0.615,0.727,0.717,0.595,0.680,0.752,0.659
0.38204,37203,0.59390,0.67704,0.68687,0.00024,0.09012,0.615,0.726,0.717,0.594,0.679,0.751,0.658
0.38303,37139,0.59305,0.67615,0.68598,0.00024,0.09042,0.614,0.725,0.716,0.593,0.678,0.750,0.657
0.38403,37073,0.59216,0.67520,0.68504,0.00024,0.09073,0.613,0.724,0.715,0.592,0.677,0.749,0.656
0.38503,37007,0.59137,0.67428,0.68412,0.00024,0.09104,0.612,0.723,0.714,0.591,0.676,0.748,0.655
0.38603,36943,0.59051,0.67340,0.68325,0.00024,0.09133,0.611,0.723,0.713,0.591,0.675,0.748,0.654
0.38702,36876,0.58962,0.67245,0.68230,0.00024,0.09165,0.610,0.722,0.712,0.590,0.674,0.747,0.653
0.38802,36809,0.58865,0.67146,0.68132,0.00024,0.09198,0.609,0.721,0.711,0.589,0.673,0.746,0.652
0.38902,36743,0.58772,0.67051,0.68038,0.00024,0.09229,0.608,0.720,0.710,0.588,0.672,0.745,0.651
0.39001,36679,0.58695,0.66959,0.67946,0.00024,0.09260,0.607,0.719,0.709,0.587,0.671,0.744,0.650
0.39101,36612,0.58611,0.66863,0.67851,0.00025,0.09292,0.606,0.718,0.708,0.586,0.670,0.744,0.649
0.39201,36545,0.58522,0.66766,0.67754,0.00025,0.09324,0.605,0.717,0.707,0.585,0.669,0.743,0.648
0.39301,36479,0.58429,0.66671,0.67659,0.00025,0.09356,0.604,0.716,0.706,0.584,0.667,0.742,0.647
0.39400,36412,0.58337,0.66574,0.67563,0.00025,0.09389,0.603,0.715,0.705,0.583,0.666,0.741,0.646
0.39500,36347,0.58250,0.66482,0.67471,0.00025,0.09420,0.602,0.714,0.705,0.582,0.665,0.740,0.645
0.39600,36281,0.58160,0.66386,0.67376,0.00025,0.09452,0.601,0.713,0.704,0.582,0.664,0.739,0.644
0.39700,36216,0.58073,0.66290,0.67281,0.00025,0.09484,0.600,0.712,0.703,0.581,0.663,0.739,0.642
0.39799,36150,0.57986,0.66199,0.67190,0.00025,0.09515,0.599,0.711,0.702,0.580,0.662,0.738,0.642
0.39899,36083,0.57897,0.66100,0.67091,0.00025,0.09548,0.598,0.710,0.701,0.579,0.661,0.737,0.640
0.39999,36020,0.57810,0.66006,0.66998,0.00025,0.09580,0.597,0.710,0.700,0.578,0.660,0.736,0.639
0.40099,35954,0.57724,0.65912,0.66904,0.00025,0.09612,0.597,0.709,0.699,0.577,0.659,0.735,0.638
0.40198,35887,0.57627,0.65813,0.66806,0.00025,0.09645,0.595,0.708,0.698,0.576,0.658,0.734,0.637
0.40298,35820,0.57536,0.65716,0.66711,0.00025,0.09678,0.594,0.707,0.697,0.575,0.657,0.734,0.636
0.40398,35755,0.57445,0.65622,0.66617,0.00025,0.09709,0.593,0.706,0.696,0.574,0.656,0.733,0.635
0.40498,35687,0.57345,0.65521,0.66517,0.00025,0.09743,0.592,0.705,0.695,0.573,0.655,0.732,0.634
0.40597,35620,0.57256,0.65424,0.66420,0.00025,0.09777,0.592,0.704,0.694,0.573,0.654,0.731,0.633
0.40697,35554,0.57162,0.65328,0.66325,0.00025,0.09809,0.591,0.703,0.693,0.572,0.653,0.730,0.632
0.40797,35489,0.57074,0.65231,0.66229,0.00025,0.09842,0.590,0.702,0.692,0.571,0.651,0.729,0.631
0.40897,35423,0.56983,0.65134,0.66132,0.00025,0.09875,0.589,0.701,0.691,0.570,0.650,0.728,0.630
0.40996,35358,0.56899,0.65036,0.66035,0.00025,0.09909,0.588,0.700,0.690,0.569,0.649,0.728,0.628
0.41096,35292,0.56810,0.64939,0.65939,0.00025,0.09942,0.587,0.699,0.689,0.568,0.648,0.727,0.627
0.41196,35225,0.56716,0.64842,0.65842,0.00025,0.09975,0.586,0.698,0.688,0.567,0.647,0.726,0.626
0.41296,35159,0.56626,0.64740,0.65740,0.00025,0.10010,0.585,0.697,0.687,0.566,0.646,0.725,0.625
0.41395,35093,0.56535,0.64643,0.65644,0.00025,0.10043,0.584,0.697,0.686,0.565,0.645,0.724,0.624
0.41495,35026,0.56439,0.64545,0.65546,0.00025,0.10077,0.583,0.696,0.685,0.564,0.644,0.724,0.623
0.41595,34959,0.56337,0.64444,0.65448,0.00025,0.10111,0.582,0.695,0.684,0.563,0.642,0.723,0.622
0.41695,34895,0.56250,0.64349,0.65353,0.00025,0.10144,0.581,0.694,0.684,0.562,0.641,0.722,0.621
0.41794,34830,0.56161,0.64250,0.65255,0.00025,0.10177,0.580,0.693,0.683,0.562,0.640,0.721,0.619
0.41894,34762,0.56062,0.64147,0.65153,0.00025,0.10213,0.579,0.692,0.682,0.561,0.639,0.720,0.618
0.41994,34697,0.55965,0.64049,0.65056,0.00025,0.10247,0.578,0.691,0.681,0.560,0.638,0.719,0.617
0.42094,34632,0.55879,0.63950,0.64957,0.00025,0.10281,0.577,0.690,0.680,0.559,0.637,0.718,0.616
0.42193,34565,0.55780,0.63849,0.64857,0.00025,0.10316,0.576,0.689,0.679,0.558,0.635,0.718,0.615
0.42293,34501,0.55699,0.63756,0.64764,0.00025,0.10348,0.575,0.688,0.678,0.557,0.634,0.717,0.614
0.42393,34435,0.55609,0.63661,0.64670,0.00025,0.10381,0.574,0.687,0.677,0.556,0.634,0.716,0.613
0.42492,34369,0.55514,0.63562,0.64571,0.00025,0.10416,0.573,0.686,0.676,0.555,0.632,0.715,0.612
0.42592,34301,0.55410,0.63457,0.64468,0.00025,0.10452,0.572,0.685,0.675,0.554,0.631,0.714,0.610
0.42692,34236,0.55317,0.63361,0.64372,0.00025,0.10485,0.571,0.684,0.674,0.553,0.630,0.713,0.609
0.42792,34171,0.55224,0.63262,0.64274,0.00025,0.10519,0.570,0.684,0.673,0.552,0.629,0.712,0.608
0.42891,34101,0.55118,0.63158,0.64170,0.00025,0.10556,0.569,0.683,0.672,0.551,0.628,0.712,0.607
0.42991,34035,0.55025,0.63058,0.64071,0.00025,0.10591,0.568,0.682,0.671,0.550,0.627,0.711,0.606
0.43091,33968,0.54931,0.62956,0.63971,0.00025,0.10626,0.567,0.681,0.670,0.549,0.626,0.710,0.605
0.43191,33901,0.54831,0.62854,0.63869,0.00025,0.10662,0.566,0.680,0.669,0.548,0.624,0.709,0.603
0.43290,33839,0.54747,0.62760,0.63775,0.00025,0.10695,0.565,0.679,0.668,0.547,0.623,0.708,0.602
0.43390,33772,0.54652,0.62657,0.63673,0.00025,0.10731,0.564,0.678,0.667,0.547,0.622,0.707,0.601
0.43490,33708,0.54559,0.62559,0.63576,0.00025,0.10765,0.563,0.677,0.666,0.546,0.621,0.707,0.600
0.43590,33643,0.54468,0.62462,0.63480,0.00025,0.10799,0.563,0.676,0.665,0.545,0.620,0.706,0.599
0.43689,33576,0.54369,0.62361,0.63380,0.00026,0.10835,0.561,0.675,0.664,0.544,0.619,0.705,0.597
0.43789,33511,0.54280,0.62261,0.63281,0.00026,0.10870,0.561,0.674,0.663,0.543,0.617,0.704,0.596
0.43889,33447,0.54192,0.62165,0.63185,0.00026,0.10904,0.560,0.673,0.662,0.542,0.616,0.703,0.595
0.43989,33383,0.54108,0.62069,0.63088,0.00026,0.10938,0.559,0.672,0.661,0.541,0.615,0.703,0.594
0.44088,33314,0.54003,0.61963,0.62984,0.00026,0.10975,0.558,0.671,0.660,0.540,0.614,0.702,0.593
0.44188,33248,0.53904,0.61863,0.62884,0.00026,0.11011,0.557,0.670,0.659,0.539,0.613,0.701,0.592
0.44288,33182,0.53808,0.61763,0.62785,0.00026,0.11046,0.556,0.669,0.658,0.538,0.612,0.700,0.591
0.44388,33116,0.53715,0.61664,0.62686,0.00026,0.11082,0.555,0.668,0.657,0.537,0.611,0.699,0.589
0.44487,33051,0.53622,0.61564,0.62587,0.00026,0.11117,0.554,0.667,0.656,0.536,0.610,0.698,0.588
0.44587,32985,0.53528,0.61465,0.62488,0.00026,0.11152,0.553,0.666,0.655,0.535,0.609,0.697,0.587
0.44687,32916,0.53414,0.61359,0.62384,0.00026,0.11190,0.552,0.665,0.654,0.534,0.608,0.697,0.586
0.44787,32848,0.53302,0.61249,0.62276,0.00026,0.11229,0.551,0.664,0.653,0.533,0.606,0.696,0.584
0.44886,32782,0.53201,0.61147,0.62175,0.00026,0.11265,0.550,0.663,0.652,0.532,0.605,0.695,0.583
0.44986,32715,0.53100,0.61045,0.62073,0.00026,0.11302,0.549,0.662,0.651,0.531,0.604,0.694,0.582
0.45086,32650,0.53014,0.60945,0.61973,0.00026,0.11338,0.548,0.662,0.650,0.530,0.603,0.693,0.581
