Prop_landscape_lost,cost_needed_for_top_fraction,min_prop_rem,ave_prop_rem,W_prop_rem,ext-1,ext-2,Species 1,Species 2,Species 3,Species 4,Species 5,Species 6,Species 7
0.21048,87071,0.82711,0.87559,0.87735,0.00015,0.03226,0.827,0.897,0.870,0.902,0.904,0.843,0.886
0.21147,86961,0.82616,0.87473,0.87651,0.00015,0.03249,0.826,0.896,0.869,0.901,0.903,0.842,0.885
0.21247,86851,0.82517,0.87389,0.87569,0.00016,0.03272,0.825,0.896,0.868,0.901,0.902,0.841,0.884
0.21347,86741,0.82420,0.87302,0.87484,0.00016,0.03296,0.824,0.895,0.868,0.900,0.901,0.841,0.883
0.21447,86631,0.82322,0.87215,0.87400,0.00016,0.03319,0.823,0.894,0.867,0.899,0.900,0.840,0.882
0.21546,86521,0.82226,0.87134,0.87320,0.00016,0.03341,0.822,0.893,0.866,0.898,0.900,0.839,0.881
0.21646,86411,0.82128,0.87051,0.87238,0.00016,0.03364,0.821,0.893,0.865,0.897,0.899,0.838,0.880
0.21746,86301,0.82027,0.86964,0.87155,0.00016,0.03387,0.820,0.892,0.864,0.896,0.898,0.837,0.880
0.21846,86191,0.81923,0.86875,0.87069,0.00016,0.03411,0.819,0.891,0.864,0.895,0.897,0.836,0.879
0.21945,86081,0.81836,0.86792,0.86987,0.00016,0.03433,0.818,0.891,0.863,0.895,0.896,0.835,0.878
0.22045,85971,0.81731,0.86707,0.86904,0.00016,0.03457,0.817,0.890,0.862,0.894,0.895,0.834,0.877
0.22145,85861,0.81631,0.86621,0.86821,0.00016,0.03480,0.816,0.889,0.861,0.893,0.894,0.833,0.876
0.22245,85751,0.81540,0.86536,0.86738,0.00016,0.03503,0.815,0.888,0.860,0.892,0.894,0.833,0.875
0.22344,85641,0.81444,0.86451,0.86655,0.00016,0.03526,0.814,0.888,0.860,0.891,0.893,0.832,0.874
0.22444,85531,0.81342,0.86363,0.86570,0.00016,0.03550,0.813,0.887,0.859,0.890,0.892,0.831,0.873
0.22544,85421,0.81248,0.86277,0.86485,0.00016,0.03573,0.812,0.886,0.858,0.889,0.891,0.830,0.872
0.22644,85311,0.81148,0.86190,0.86401,0.00016,0.03597,0.811,0.885,0.857,0.888,0.890,0.829,0.872
0.22743,85201,0.81049,0.86104,0.86318,0.00016,0.03620,0.810,0.885,0.857,0.887,0.889,0.828,0.871
0.22843,85091,0.80949,0.86020,0.86235,0.00016,0.03643,0.809,0.884,0.856,0.887,0.889,0.827,0.870
0.22943,84981,0.80851,0.85936,0.86154,0.00016,0.03666,0.809,0.883,0.855,0.886,0.888,0.826,0.869
0.23043,84871,0.80767,0.85858,0.86076,0.00016,0.03688,0.808,0.883,0.854,0.885,0.887,0.825,0.868
0.23142,84761,0.80673,0.85780,0.85998,0.00016,0.03710,0.807,0.882,0.853,0.884,0.887,0.824,0.868
0.23242,84651,0.80576,0.85695,0.85915,0.00016,0.03733,0.806,0.881,0.853,0.883,0.886,0.823,0.867
0.23342,84541,0.80486,0.85611,0.85833,0.00016,0.03756,0.805,0.880,0.852,0.883,0.885,0.822,0.866
0.23442,84431,0.80381,0.85530,0.85753,0.00016,0.03779,0.804,0.880,0.851,0.882,0.884,0.821,0.865
0.23541,84321,0.80282,0.85446,0.85670,0.00016,0.03802,0.803,0.879,0.850,0.881,0.883,0.821,0.864
0.23641,84211,0.80182,0.85362,0.85588,0.00016,0.03825,0.802,0.878,0.849,0.880,0.883,0.820,0.863
0.23741,84101,0.80080,0.85279,0.85506,0.00016,0.03848,0.801,0.877,0.849,0.879,0.882,0.819,0.863
0.23840,83991,0.79983,0.85196,0.85424,0.00016,0.03871,0.800,0.877,0.848,0.878,0.881,0.818,0.862
0.23940,83881,0.79893,0.85113,0.85343,0.00016,0.03894,0.799,0.876,0.847,0.878,0.880,0.817,0.861
0.24040,83771,0.79793,0.85033,0.85263,0.00016,0.03917,0.798,0.875,0.846,0.877,0.880,0.816,0.860
0.24140,83661,0.79700,0.84951,0.85182,0.00016,0.03940,0.797,0.875,0.845,0.876,0.879,0.815,0.860
0.24239,83551,0.79602,0.84866,0.85100,0.00017,0.03963,0.796,0.874,0.844,0.875,0.878,0.814,0.859
0.24339,83441,0.79511,0.84783,0.85017,0.00017,0.03986,0.795,0.873,0.844,0.874,0.877,0.813,0.858
0.24439,83331,0.79408,0.84696,0.84933,0.00017,0.04010,0.794,0.872,0.843,0.874,0.877,0.812,0.857
0.24539,83221,0.79307,0.84611,0.84849,0.00017,0.04034,0.793,0.872,0.842,0.873,0.876,0.811,0.856
0.24638,83111,0.79211,0.84527,0.84767,0.00017,0.04057,0.792,0.871,0.841,0.872,0.875,0.811,0.855
0.24738,83001,0.79117,0.84444,0.84685,0.00017,0.04081,0.791,0.870,0.840,0.871,0.874,0.810,0.855
0.24838,82891,0.79017,0.84359,0.84601,0.00017,0.04104,0.790,0.869,0.840,0.870,0.873,0.809,0.854
0.24938,82781,0.78910,0.84273,0.84518,0.00017,0.04128,0.789,0.869,0.839,0.869,0.873,0.808,0.853
0.25037,82671,0.78819,0.84190,0.84436,0.00017,0.04152,0.788,0.868,0.838,0.868,0.872,0.807,0.852
0.25137,82561,0.78729,0.84106,0.84352,0.00017,0.04175,0.787,0.867,0.837,0.867,0.871,0.806,0.851
0.25237,82451,0.78621,0.84016,0.84266,0.00017,0.04200,0.786,0.866,0.836,0.866,0.870,0.805,0.850
0.25337,82341,0.78519,0.83928,0.84179,0.00017,0.04225,0.785,0.866,0.836,0.866,0.869,0.804,0.850
0.25436,82231,0.78415,0.83842,0.84095,0.00017,0.04249,0.784,0.865,0.835,0.865,0.869,0.803,0.849
0.25536,82121,0.78310,0.83751,0.84006,0.00017,0.04274,0.783,0.864,0.834,0.864,0.868,0.802,0.848
0.25636,82011,0.78207,0.83667,0.83923,0.00017,0.04298,0.782,0.863,0.833,0.863,0.867,0.801,0.847
0.25736,81901,0.78107,0.83576,0.83835,0.00017,0.04323,0.781,0.863,0.832,0.862,0.866,0.800,0.846
0.25835,81791,0.77998,0.83482,0.83745,0.00017,0.04349,0.780,0.862,0.831,0.861,0.865,0.799,0.845
0.25935,81681,0.77890,0.83391,0.83655,0.00017,0.04374,0.779,0.861,0.831,0.860,0.864,0.799,0.844
0.26035,81571,0.77783,0.83300,0.83567,0.00017,0.04400,0.778,0.860,0.830,0.858,0.864,0.798,0.843
0.26135,81461,0.77689,0.83209,0.83478,0.00017,0.04425,0.777,0.859,0.829,0.858,0.863,0.797,0.842
0.26234,81351,0.77580,0.83118,0.83389,0.00017,0.04451,0.776,0.859,0.828,0.856,0.862,0.796,0.841
0.26334,81241,0.77480,0.83025,0.83298,0.00017,0.04477,0.775,0.858,0.827,0.855,0.861,0.795,0.841
0.26434,81131,0.77371,0.82934,0.83210,0.00017,0.04502,0.774,0.857,0.826,0.854,0.860,0.794,0.840
0.26534,81021,0.77259,0.82837,0.83116,0.00017,0.04529,0.773,0.856,0.826,0.853,0.859,0.793,0.839
0.26633,80911,0.77159,0.82745,0.83026,0.00017,0.04555,0.772,0.856,0.825,0.852,0.858,0.792,0.838
0.26733,80801,0.77045,0.82651,0.82936,0.00017,0.04581,0.770,0.855,0.824,0.851,0.858,0.791,0.837
0.26833,80691,0.76947,0.82561,0.82847,0.00017,0.04607,0.769,0.854,0.823,0.850,0.857,0.790,0.836
0.26933,80581,0.76839,0.82467,0.82756,0.00017,0.04633,0.768,0.853,0.822,0.849,0.856,0.789,0.835
0.27032,80471,0.76729,0.82375,0.82667,0.00017,0.04659,0.767,0.852,0.821,0.848,0.855,0.788,0.834
0.27132,80361,0.76620,0.82282,0.82576,0.00017,0.04685,0.766,0.852,0.820,0.847,0.854,0.788,0.833
0.27232,80251,0.76527,0.82191,0.82487,0.00018,0.04711,0.765,0.851,0.820,0.846,0.853,0.787,0.832
0.27332,80141,0.76416,0.82096,0.82396,0.00018,0.04737,0.764,0.850,0.819,0.844,0.852,0.786,0.831
0.27431,80031,0.76307,0.82004,0.82307,0.00018,0.04763,0.763,0.849,0.818,0.843,0.852,0.785,0.830
0.27531,79921,0.76206,0.81913,0.82218,0.00018,0.04789,0.762,0.849,0.817,0.842,0.851,0.784,0.829
0.27631,79811,0.76097,0.81821,0.82128,0.00018,0.04815,0.761,0.848,0.816,0.841,0.850,0.783,0.828
0.27730,79701,0.75999,0.81733,0.82042,0.00018,0.04840,0.760,0.847,0.815,0.840,0.849,0.782,0.828
0.27830,79591,0.75891,0.81641,0.81952,0.00018,0.04866,0.759,0.846,0.815,0.839,0.848,0.781,0.827
0.27930,79481,0.75790,0.81549,0.81863,0.00018,0.04892,0.758,0.845,0.814,0.838,0.847,0.780,0.826
0.28030,79371,0.75673,0.81455,0.81771,0.00018,0.04919,0.757,0.845,0.813,0.837,0.846,0.779,0.825
0.28129,79261,0.75571,0.81362,0.81681,0.00018,0.04945,0.756,0.844,0.812,0.836,0.846,0.778,0.824
0.28229,79151,0.75466,0.81274,0.81595,0.00018,0.04970,0.755,0.843,0.811,0.835,0.845,0.777,0.823
0.28329,79041,0.75363,0.81184,0.81508,0.00018,0.04996,0.754,0.842,0.810,0.834,0.844,0.776,0.822
0.28429,78931,0.75254,0.81091,0.81417,0.00018,0.05022,0.753,0.842,0.810,0.833,0.843,0.775,0.821
0.28528,78821,0.75151,0.80998,0.81327,0.00018,0.05049,0.752,0.841,0.809,0.832,0.842,0.774,0.820
0.28628,78711,0.75043,0.80903,0.81235,0.00018,0.05075,0.750,0.840,0.808,0.831,0.841,0.773,0.819
0.28728,78601,0.74943,0.80811,0.81146,0.00018,0.05102,0.749,0.839,0.807,0.830,0.841,0.772,0.818
0.28828,78491,0.74833,0.80714,0.81052,0.00018,0.05129,0.748,0.838,0.806,0.829,0.840,0.771,0.817
0.28927,78381,0.74728,0.80623,0.80963,0.00018,0.05155,0.747,0.838,0.805,0.828,0.839,0.770,0.816
0.29027,78271,0.74630,0.80532,0.80874,0.00018,0.05181,0.746,0.837,0.804,0.827,0.838,0.769,0.815
0.29127,78161,0.74521,0.80441,0.80785,0.00018,0.05208,0.745,0.836,0.804,0.826,0.837,0.768,0.815
0.29227,78051,0.74422,0.80350,0.80696,0.00018,0.05234,0.744,0.835,0.803,0.825,0.836,0.767,0.814
0.29326,77941,0.74320,0.80259,0.80607,0.00018,0.05260,0.743,0.835,0.802,0.824,0.836,0.767,0.813
0.29426,77831,0.74216,0.80169,0.80518,0.00018,0.05286,0.742,0.834,0.801,0.823,0.835,0.766,0.812
0.29526,77721,0.74114,0.80077,0.80429,0.00018,0.05312,0.741,0.833,0.800,0.822,0.834,0.765,0.811
0.29626,77611,0.74024,0.79989,0.80343,0.00018,0.05338,0.740,0.832,0.799,0.821,0.833,0.764,0.810
0.29725,77501,0.73915,0.79899,0.80254,0.00018,0.05364,0.739,0.831,0.799,0.820,0.832,0.763,0.809
0.29825,77391,0.73808,0.79807,0.80164,0.00018,0.05391,0.738,0.831,0.798,0.819,0.831,0.762,0.808
0.29925,77281,0.73708,0.79717,0.80076,0.00018,0.05417,0.737,0.830,0.797,0.818,0.830,0.761,0.807
0.30025,77171,0.73604,0.79625,0.79986,0.00018,0.05443,0.736,0.829,0.796,0.817,0.830,0.760,0.806
0.30124,77061,0.73511,0.79537,0.79899,0.00018,0.05469,0.735,0.828,0.795,0.816,0.829,0.759,0.805
0.30224,76951,0.73406,0.79447,0.79811,0.00018,0.05496,0.734,0.827,0.794,0.815,0.828,0.758,0.804
0.30324,76841,0.73304,0.79357,0.79722,0.00018,0.05522,0.733,0.827,0.793,0.814,0.827,0.757,0.804
0.30424,76731,0.73209,0.79269,0.79636,0.00018,0.05548,0.732,0.826,0.793,0.813,0.826,0.756,0.803
0.30523,76621,0.73106,0.79180,0.79548,0.00019,0.05574,0.731,0.825,0.792,0.812,0.825,0.755,0.802
0.30623,76511,0.72998,0.79090,0.79460,0.00019,0.05600,0.730,0.824,0.791,0.811,0.825,0.754,0.801
0.30723,76401,0.72901,0.78999,0.79372,0.00019,0.05626,0.729,0.823,0.790,0.810,0.824,0.753,0.800
0.30823,76291,0.72807,0.78910,0.79284,0.00019,0.05652,0.728,0.823,0.789,0.809,0.823,0.752,0.799
0.30922,76181,0.72705,0.78820,0.79196,0.00019,0.05679,0.727,0.822,0.788,0.808,0.822,0.751,0.798
0.31022,76071,0.72608,0.78731,0.79108,0.00019,0.05705,0.726,0.821,0.787,0.808,0.821,0.750,0.797
0.31122,75961,0.72511,0.78641,0.79020,0.00019,0.05731,0.725,0.820,0.787,0.807,0.821,0.749,0.796
0.31221,75851,0.72419,0.78552,0.78932,0.00019,0.05758,0.724,0.819,0.786,0.806,0.820,0.748,0.795
0.31321,75741,0.72317,0.78461,0.78843,0.00019,0.05784,0.723,0.819,0.785,0.805,0.819,0.747,0.795
0.31421,75631,0.72220,0.78369,0.78752,0.00019,0.05811,0.722,0.818,0.784,0.804,0.818,0.747,0.794
0.31521,75521,0.72125,0.78278,0.78663,0.00019,0.05838,0.721,0.817,0.783,0.803,0.817,0.746,0.793
0.31620,75411,0.72038,0.78193,0.78578,0.00019,0.05864,0.720,0.816,0.782,0.802,0.816,0.745,0.792
0.31720,75301,0.71928,0.78101,0.78489,0.00019,0.05890,0.719,0.815,0.781,0.801,0.816,0.744,0.791
0.31820,75191,0.71835,0.78015,0.78404,0.00019,0.05916,0.718,0.815,0.781,0.800,0.815,0.742,0.790
0.31920,75081,0.71741,0.77922,0.78313,0.00019,0.05943,0.717,0.814,0.780,0.799,0.814,0.742,0.789
0.32019,74971,0.71638,0.77831,0.78223,0.00019,0.05970,0.716,0.813,0.779,0.798,0.813,0.741,0.788
0.32119,74861,0.71542,0.77741,0.78135,0.00019,0.05997,0.715,0.812,0.778,0.797,0.812,0.740,0.787
0.32219,74751,0.71448,0.77652,0.78047,0.00019,0.06024,0.714,0.811,0.777,0.796,0.811,0.739,0.786
0.32319,74641,0.71350,0.77562,0.77958,0.00019,0.06050,0.714,0.811,0.776,0.795,0.811,0.738,0.785
0.32418,74531,0.71249,0.77471,0.77869,0.00019,0.06077,0.712,0.810,0.775,0.794,0.810,0.737,0.784
0.32518,74421,0.71146,0.77379,0.77779,0.00019,0.06105,0.711,0.809,0.775,0.793,0.809,0.736,0.784
0.32618,74311,0.71044,0.77288,0.77690,0.00019,0.06132,0.710,0.808,0.774,0.792,0.808,0.735,0.783
0.32718,74201,0.70941,0.77194,0.77598,0.00019,0.06159,0.709,0.807,0.773,0.791,0.807,0.734,0.782
0.32817,74091,0.70837,0.77104,0.77510,0.00019,0.06186,0.708,0.807,0.772,0.790,0.806,0.733,0.781
0.32917,73981,0.70746,0.77015,0.77422,0.00019,0.06213,0.707,0.806,0.771,0.789,0.806,0.732,0.780
0.33017,73871,0.70648,0.76921,0.77330,0.00019,0.06241,0.706,0.805,0.770,0.788,0.805,0.731,0.779
0.33117,73761,0.70548,0.76827,0.77238,0.00019,0.06269,0.705,0.804,0.769,0.787,0.804,0.730,0.778
0.33216,73651,0.70448,0.76736,0.77148,0.00019,0.06296,0.704,0.803,0.769,0.786,0.803,0.729,0.777
0.33316,73541,0.70349,0.76644,0.77058,0.00019,0.06324,0.703,0.802,0.768,0.785,0.802,0.728,0.776
0.33416,73431,0.70252,0.76551,0.76967,0.00019,0.06351,0.703,0.802,0.767,0.784,0.801,0.727,0.775
0.33516,73321,0.70160,0.76461,0.76878,0.00019,0.06379,0.702,0.801,0.766,0.783,0.800,0.726,0.774
0.33615,73211,0.70064,0.76371,0.76789,0.00019,0.06406,0.701,0.800,0.765,0.782,0.800,0.725,0.773
0.33715,73101,0.69961,0.76278,0.76698,0.00019,0.06434,0.700,0.799,0.764,0.781,0.799,0.724,0.772
0.33815,72991,0.69863,0.76188,0.76609,0.00019,0.06461,0.699,0.798,0.763,0.780,0.798,0.723,0.771
0.33915,72881,0.69758,0.76095,0.76517,0.00019,0.06489,0.698,0.797,0.763,0.779,0.797,0.723,0.770
0.34014,72771,0.69667,0.76007,0.76430,0.00019,0.06516,0.697,0.797,0.762,0.778,0.796,0.722,0.769
0.34114,72661,0.69565,0.75911,0.76336,0.00019,0.06545,0.696,0.796,0.761,0.777,0.795,0.721,0.768
0.34214,72551,0.69467,0.75821,0.76246,0.00019,0.06572,0.695,0.795,0.760,0.776,0.795,0.720,0.768
0.34314,72441,0.69373,0.75733,0.76159,0.00020,0.06599,0.694,0.794,0.759,0.775,0.794,0.719,0.767
0.34413,72331,0.69279,0.75640,0.76067,0.00020,0.06627,0.693,0.793,0.758,0.774,0.793,0.718,0.766
0.34513,72221,0.69185,0.75549,0.75978,0.00020,0.06655,0.692,0.792,0.757,0.773,0.792,0.717,0.765
0.34613,72111,0.69082,0.75454,0.75885,0.00020,0.06683,0.691,0.791,0.756,0.772,0.791,0.716,0.764
0.34713,72001,0.68980,0.75361,0.75794,0.00020,0.06712,0.690,0.791,0.756,0.771,0.790,0.715,0.763
0.34812,71891,0.68880,0.75270,0.75704,0.00020,0.06739,0.689,0.790,0.755,0.770,0.790,0.714,0.762
0.34912,71781,0.68777,0.75175,0.75611,0.00020,0.06768,0.688,0.789,0.754,0.769,0.789,0.713,0.761
0.35012,71671,0.68693,0.75086,0.75522,0.00020,0.06795,0.687,0.788,0.753,0.768,0.788,0.712,0.760
0.35111,71561,0.68588,0.74992,0.75430,0.00020,0.06824,0.686,0.787,0.752,0.767,0.787,0.711,0.759
0.35211,71451,0.68492,0.74900,0.75339,0.00020,0.06852,0.685,0.786,0.751,0.766,0.786,0.710,0.758
0.35311,71341,0.68397,0.74805,0.75246,0.00020,0.06881,0.684,0.786,0.750,0.765,0.785,0.709,0.757
0.35411,71231,0.68296,0.74715,0.75157,0.00020,0.06909,0.683,0.785,0.749,0.764,0.784,0.708,0.756
0.35510,71121,0.68201,0.74625,0.75067,0.00020,0.06936,0.682,0.784,0.748,0.763,0.784,0.707,0.755
0.35610,71011,0.68102,0.74533,0.74977,0.00020,0.06965,0.681,0.783,0.748,0.762,0.783,0.706,0.755
0.35710,70901,0.67997,0.74439,0.74885,0.00020,0.06993,0.680,0.782,0.747,0.761,0.782,0.705,0.754
0.35810,70791,0.67902,0.74345,0.74793,0.00020,0.07022,0.679,0.781,0.746,0.760,0.781,0.704,0.753
0.35909,70681,0.67801,0.74250,0.74700,0.00020,0.07051,0.678,0.781,0.745,0.759,0.780,0.703,0.752
0.36009,70571,0.67709,0.74159,0.74610,0.00020,0.07079,0.677,0.780,0.744,0.758,0.779,0.702,0.751
0.36109,70461,0.67615,0.74070,0.74521,0.00020,0.07107,0.676,0.779,0.743,0.757,0.778,0.701,0.750
0.36209,70351,0.67513,0.73974,0.74427,0.00020,0.07136,0.675,0.778,0.742,0.756,0.778,0.700,0.749
0.36308,70241,0.67411,0.73880,0.74335,0.00020,0.07165,0.674,0.777,0.741,0.755,0.777,0.699,0.748
0.36408,70131,0.67315,0.73790,0.74246,0.00020,0.07193,0.673,0.776,0.741,0.754,0.776,0.698,0.747
0.36508,70021,0.67219,0.73698,0.74155,0.00020,0.07222,0.672,0.775,0.740,0.753,0.775,0.697,0.746
0.36608,69911,0.67121,0.73606,0.74064,0.00020,0.07250,0.671,0.775,0.739,0.752,0.774,0.696,0.745
0.36707,69801,0.67024,0.73510,0.73970,0.00020,0.07280,0.670,0.774,0.738,0.751,0.773,0.695,0.744
0.36807,69691,0.66922,0.73414,0.73875,0.00020,0.07309,0.669,0.773,0.737,0.749,0.772,0.695,0.743
0.36907,69581,0.66828,0.73322,0.73785,0.00020,0.07338,0.668,0.772,0.736,0.748,0.772,0.694,0.743
0.37007,69471,0.66731,0.73227,0.73691,0.00020,0.07367,0.667,0.771,0.735,0.747,0.771,0.693,0.742
0.37106,69361,0.66640,0.73135,0.73600,0.00020,0.07396,0.666,0.770,0.734,0.746,0.770,0.692,0.741
0.37206,69251,0.66541,0.73042,0.73508,0.00020,0.07425,0.665,0.770,0.733,0.745,0.769,0.691,0.740
0.37306,69141,0.66438,0.72949,0.73417,0.00020,0.07454,0.664,0.769,0.732,0.744,0.768,0.690,0.739
0.37406,69031,0.66331,0.72852,0.73322,0.00020,0.07484,0.663,0.768,0.732,0.743,0.767,0.689,0.738
0.37505,68921,0.66241,0.72763,0.73233,0.00020,0.07512,0.662,0.767,0.731,0.742,0.766,0.688,0.737
0.37605,68811,0.66148,0.72673,0.73144,0.00020,0.07540,0.661,0.766,0.730,0.741,0.765,0.687,0.736
0.37705,68701,0.66046,0.72577,0.73050,0.00020,0.07570,0.660,0.765,0.729,0.740,0.765,0.686,0.735
0.37805,68591,0.65951,0.72483,0.72957,0.00020,0.07599,0.660,0.764,0.728,0.739,0.764,0.685,0.735
0.37904,68481,0.65856,0.72389,0.72865,0.00020,0.07629,0.659,0.764,0.727,0.738,0.763,0.684,0.734
0.38004,68371,0.65756,0.72296,0.72773,0.00020,0.07658,0.658,0.763,0.726,0.737,0.762,0.683,0.733
0.38104,68261,0.65663,0.72203,0.72681,0.00020,0.07687,0.657,0.762,0.725,0.736,0.761,0.682,0.732
0.38204,68151,0.65565,0.72108,0.72587,0.00021,0.07717,0.656,0.761,0.724,0.734,0.760,0.681,0.731
0.38303,68041,0.65472,0.72011,0.72492,0.00021,0.07747,0.655,0.760,0.723,0.733,0.759,0.680,0.730
0.38403,67931,0.65373,0.71915,0.72398,0.00021,0.07778,0.654,0.759,0.723,0.732,0.758,0.679,0.729
0.38503,67821,0.65281,0.71825,0.72308,0.00021,0.07806,0.653,0.758,0.722,0.731,0.758,0.678,0.728
0.38603,67711,0.65187,0.71729,0.72214,0.00021,0.07836,0.652,0.757,0.721,0.730,0.757,0.677,0.727
0.38702,67601,0.65094,0.71638,0.72124,0.00021,0.07865,0.651,0.757,0.720,0.729,0.756,0.676,0.726
0.38802,67491,0.64995,0.71543,0.72030,0.00021,0.07895,0.650,0.756,0.719,0.728,0.755,0.675,0.725
0.38902,67381,0.64904,0.71451,0.71938,0.00021,0.07925,0.649,0.755,0.718,0.727,0.754,0.674,0.724
0.39001,67271,0.64799,0.71357,0.71846,0.00021,0.07954,0.648,0.754,0.717,0.726,0.753,0.673,0.723
0.39101,67161,0.64713,0.71267,0.71756,0.00021,0.07983,0.647,0.753,0.716,0.725,0.752,0.672,0.723
0.39201,67051,0.64617,0.71175,0.71665,0.00021,0.08013,0.646,0.752,0.715,0.724,0.751,0.671,0.722
0.39301,66941,0.64522,0.71082,0.71573,0.00021,0.08042,0.645,0.751,0.714,0.723,0.751,0.670,0.721
0.39400,66831,0.64430,0.70988,0.71479,0.00021,0.08072,0.644,0.750,0.714,0.722,0.750,0.670,0.720
0.39500,66721,0.64334,0.70895,0.71388,0.00021,0.08102,0.643,0.750,0.713,0.721,0.749,0.669,0.719
0.39600,66611,0.64233,0.70801,0.71295,0.00021,0.08132,0.642,0.749,0.712,0.720,0.748,0.668,0.718
0.39700,66501,0.64139,0.70710,0.71204,0.00021,0.08161,0.641,0.748,0.711,0.719,0.747,0.667,0.717
0.39799,66391,0.64040,0.70613,0.71110,0.00021,0.08192,0.640,0.747,0.710,0.718,0.746,0.666,0.716
0.39899,66281,0.63952,0.70523,0.71020,0.00021,0.08221,0.640,0.746,0.709,0.717,0.745,0.665,0.715
0.39999,66171,0.63852,0.70427,0.70926,0.00021,0.08251,0.639,0.745,0.708,0.716,0.744,0.664,0.714
0.40099,66061,0.63761,0.70334,0.70834,0.00021,0.08281,0.638,0.744,0.707,0.714,0.744,0.663,0.713
0.40198,65951,0.63664,0.70239,0.70740,0.00021,0.08312,0.637,0.743,0.706,0.713,0.743,0.662,0.712
0.40298,65841,0.63564,0.70143,0.70645,0.00021,0.08342,0.636,0.743,0.705,0.712,0.742,0.661,0.711
0.40398,65731,0.63477,0.70051,0.70553,0.00021,0.08372,0.635,0.742,0.705,0.711,0.741,0.660,0.710
0.40498,65621,0.63380,0.69957,0.70460,0.00021,0.08403,0.634,0.741,0.704,0.710,0.740,0.659,0.710
0.40597,65511,0.63290,0.69864,0.70368,0.00021,0.08433,0.633,0.740,0.703,0.709,0.739,0.658,0.709
0.40697,65401,0.63200,0.69770,0.70275,0.00021,0.08463,0.632,0.739,0.702,0.708,0.738,0.657,0.708
0.40797,65291,0.63110,0.69677,0.70182,0.00021,0.08493,0.631,0.738,0.701,0.707,0.737,0.656,0.707
0.40897,65181,0.63023,0.69584,0.70089,0.00021,0.08524,0.630,0.737,0.700,0.706,0.736,0.655,0.706
0.40996,65071,0.62923,0.69490,0.69996,0.00021,0.08554,0.629,0.736,0.699,0.705,0.736,0.654,0.705
0.41096,64961,0.62835,0.69396,0.69904,0.00021,0.08584,0.628,0.735,0.698,0.704,0.735,0.653,0.704
0.41196,64851,0.62736,0.69302,0.69811,0.00021,0.08615,0.627,0.735,0.697,0.703,0.734,0.652,0.703
0.41296,64741,0.62638,0.69207,0.69717,0.00021,0.08646,0.626,0.734,0.696,0.702,0.733,0.651,0.702
0.41395,64631,0.62545,0.69113,0.69624,0.00021,0.08676,0.625,0.733,0.695,0.701,0.732,0.650,0.701
0.41495,64521,0.62454,0.69019,0.69531,0.00021,0.08707,0.625,0.732,0.694,0.700,0.731,0.649,0.700
0.41595,64411,0.62356,0.68926,0.69439,0.00021,0.08737,0.624,0.731,0.694,0.699,0.730,0.648,0.699
0.41695,64301,0.62270,0.68834,0.69347,0.00021,0.08768,0.623,0.730,0.693,0.698,0.729,0.647,0.698
0.41794,64191,0.62178,0.68741,0.69255,0.00021,0.08798,0.622,0.729,0.692,0.697,0.728,0.646,0.698
0.41894,64081,0.62080,0.68648,0.69162,0.00021,0.08829,0.621,0.728,0.691,0.696,0.728,0.645,0.697
0.41994,63971,0.61988,0.68554,0.69070,0.00021,0.08859,0.620,0.728,0.690,0.695,0.727,0.644,0.696
0.42094,63861,0.61894,0.68460,0.68977,0.00021,0.08890,0.619,0.727,0.689,0.693,0.726,0.643,0.695
0.42193,63751,0.61808,0.68364,0.68882,0.00021,0.08921,0.618,0.726,0.688,0.692,0.725,0.642,0.694
0.42293,63641,0.61710,0.68267,0.68787,0.00021,0.08953,0.617,0.725,0.687,0.691,0.724,0.642,0.693
0.42393,63531,0.61622,0.68175,0.68695,0.00021,0.08984,0.616,0.724,0.686,0.690,0.723,0.641,0.692
0.42492,63421,0.61528,0.68082,0.68603,0.00022,0.09014,0.615,0.723,0.685,0.689,0.722,0.640,0.691
0.42592,63311,0.61434,0.67986,0.68508,0.00022,0.09046,0.614,0.722,0.684,0.688,0.721,0.639,0.690
0.42692,63201,0.61345,0.67891,0.68414,0.00022,0.09077,0.613,0.721,0.683,0.687,0.720,0.638,0.689
0.42792,63091,0.61257,0.67795,0.68318,0.00022,0.09109,0.613,0.721,0.682,0.686,0.719,0.637,0.688
0.42891,62981,0.61167,0.67700,0.68225,0.00022,0.09140,0.612,0.720,0.682,0.685,0.718,0.636,0.687
0.42991,62871,0.61071,0.67606,0.68132,0.00022,0.09171,0.611,0.719,0.681,0.684,0.717,0.635,0.686
0.43091,62761,0.60982,0.67513,0.68039,0.00022,0.09202,0.610,0.718,0.680,0.683,0.717,0.634,0.685
0.43191,62651,0.60897,0.67421,0.67947,0.00022,0.09233,0.609,0.717,0.679,0.682,0.716,0.633,0.685
0.43290,62541,0.60803,0.67329,0.67856,0.00022,0.09263,0.608,0.716,0.678,0.681,0.715,0.632,0.684
0.43390,62431,0.60703,0.67232,0.67760,0.00022,0.09295,0.607,0.715,0.677,0.680,0.714,0.631,0.683
0.43490,62321,0.60614,0.67138,0.67667,0.00022,0.09327,0.606,0.714,0.676,0.678,0.713,0.630,0.682
0.43590,62211,0.60526,0.67043,0.67573,0.00022,0.09358,0.605,0.714,0.675,0.677,0.712,0.629,0.681
